LINE,X,Y
8,-72747.94,6620948.74
8,-72747.94,6620898.74
8,-72747.94,6620848.74
8,-72747.94,6620798.74
8,-72747.94,6620748.74
8,-72747.94,6620698.74
8,-72747.94,6620648.74
8,-72747.94,6620598.74
8,-72747.94,6620548.74
8,-72747.94,6620498.74
8,-72747.94,6620448.74
8,-72747.94,6620398.74
8,-72747.94,6620348.74
8,-72747.94,6620298.74
8,-72747.94,6620248.74
8,-72747.94,6620198.74
8,-72747.94,6620148.74
8,-72747.94,6620098.74
8,-72747.94,6620048.74
8,-72747.94,6619998.74
8,-72747.94,6619948.74
8,-72747.94,6619898.74
8,-72747.94,6619848.74
8,-72747.94,6619798.74
8,-72747.94,6619748.74
8,-72747.94,6619698.74
8,-72747.94,6619648.74
8,-72747.94,6619598.74
8,-72747.94,6619548.74
8,-72747.94,6619498.74
8,-72747.94,6619448.74
8,-72747.94,6619398.74
8,-72747.94,6619348.74
8,-72747.94,6619298.74
8,-72747.94,6619248.74
8,-72747.94,6619198.74
8,-72747.94,6619148.74
8,-72747.94,6619098.74
8,-72747.94,6619048.74
8,-72747.94,6618998.74
8,-72747.94,6618948.74
8,-72747.94,6618898.74
8,-72747.94,6618848.74
8,-72747.94,6618798.74
8,-72747.94,6618748.74
8,-72747.94,6618698.74
8,-72747.94,6618648.74
8,-72747.94,6618598.74
8,-72747.94,6618548.74
8,-72747.94,6618498.74
8,-72747.94,6618448.74
8,-72747.94,6618398.74
8,-72747.94,6618348.74
8,-72747.94,6618298.74
8,-72747.94,6618248.74
8,-72747.94,6618198.74
8,-72747.94,6618148.74
8,-72747.94,6618098.74
8,-72747.94,6618048.74
8,-72747.94,6617998.74
8,-72747.94,6617948.74
8,-72747.94,6617898.74
8,-72747.94,6617848.74
8,-72747.94,6617798.74
8,-72747.94,6617748.74
8,-72747.94,6617698.74
8,-72747.94,6617648.74
8,-72747.94,6617598.74
8,-72747.94,6617548.74
8,-72747.94,6617498.74
8,-72747.94,6617448.74
8,-72747.94,6617398.74
8,-72747.94,6617348.74
8,-72747.94,6617298.74
8,-72747.94,6617248.74
8,-72747.94,6617198.74
8,-72747.94,6617148.74
8,-72747.94,6617098.74
8,-72747.94,6617048.74
8,-72747.94,6616998.74
8,-72747.94,6616948.74
8,-72747.94,6616898.74
8,-72747.94,6616848.74
8,-72747.94,6616798.74
8,-72747.94,6616748.74
8,-72747.94,6616698.74
8,-72747.94,6616648.74
8,-72747.94,6616598.74
8,-72747.94,6616548.74
8,-72747.94,6616498.74
8,-72747.94,6616448.74
8,-72747.94,6616398.74
8,-72747.94,6616348.74
8,-72747.94,6616298.74
8,-72747.94,6616248.74
8,-72747.94,6616198.74
8,-72747.94,6616148.74
8,-72747.94,6616098.74
8,-72747.94,6616048.74
8,-72747.94,6615998.74
8,-72747.94,6615948.74
8,-72747.94,6615898.74
8,-72747.94,6615848.74
8,-72747.94,6615798.74
8,-72747.94,6615748.74
8,-72747.94,6615698.74
8,-72747.94,6615648.74
8,-72747.94,6615598.74
8,-72747.94,6615548.74
8,-72747.94,6615498.74
8,-72747.94,6615448.74
8,-72747.94,6615398.74
8,-72747.94,6615348.74
8,-72747.94,6615298.74
8,-72747.94,6615248.74
8,-72747.94,6615198.74
8,-72747.94,6615148.74
8,-72747.94,6615098.74
8,-72747.94,6615048.74
8,-72747.94,6614998.74
8,-72747.94,6614948.74
8,-72747.94,6614898.74
8,-72747.94,6614848.74
8,-72747.94,6614798.74
8,-72747.94,6614748.74
8,-72747.94,6614698.74
8,-72747.94,6614648.74
8,-72747.94,6614598.74
8,-72747.94,6614548.74
8,-72747.94,6614498.74
8,-72747.94,6614448.74
8,-72747.94,6614398.74
8,-72747.94,6614348.74
8,-72747.94,6614298.74
8,-72747.94,6614248.74
8,-72747.94,6614198.74
8,-72747.94,6614148.74
8,-72747.94,6614098.74
8,-72747.94,6614048.74
8,-72747.94,6613998.74
8,-72747.94,6613948.74
8,-72747.94,6613898.74
8,-72747.94,6613848.74
8,-72747.94,6613798.74
8,-72747.94,6613748.74
8,-72747.94,6613698.74
8,-72747.94,6613648.74
8,-72747.94,6613598.74
8,-72747.94,6613548.74
8,-72747.94,6613498.74
8,-72747.94,6613448.74
8,-72747.94,6613398.74
8,-72747.94,6613348.74
8,-72747.94,6613298.74
8,-72747.94,6613248.74
8,-72747.94,6613198.74
8,-72747.94,6613148.74
8,-72747.94,6613098.74
8,-72747.94,6613048.74
8,-72747.94,6612998.74
8,-72747.94,6612948.74
8,-72747.94,6612898.74
8,-72747.94,6612848.74
8,-72747.94,6612798.74
8,-72747.94,6612748.74
8,-72747.94,6612698.74
8,-72747.94,6612648.74
8,-72747.94,6612598.74
8,-72747.94,6612548.74
8,-72747.94,6612498.74
8,-72747.94,6612448.74
8,-72747.94,6612398.74
8,-72747.94,6612348.74
8,-72747.94,6612298.74
8,-72747.94,6612248.74
8,-72747.94,6612198.74
8,-72747.94,6612148.74
8,-72747.94,6612098.74
8,-72747.94,6612048.74
8,-72747.94,6611998.74
8,-72747.94,6611948.74
8,-72747.94,6611898.74
8,-72747.94,6611848.74
8,-72747.94,6611798.74
8,-72747.94,6611748.74
8,-72747.94,6611698.74
8,-72747.94,6611648.74
8,-72747.94,6611598.74
8,-72747.94,6611548.74
8,-72747.94,6611498.74
8,-72747.94,6611448.74
8,-72747.94,6611398.74
8,-72747.94,6611348.74
8,-72747.94,6611298.74
8,-72747.94,6611248.74
8,-72747.94,6611198.74
8,-72747.94,6611148.74
8,-72747.94,6611098.74
9,-72247.94,6610048.74
9,-72247.94,6610098.74
9,-72247.94,6610148.74
9,-72247.94,6610198.74
9,-72247.94,6610248.74
9,-72247.94,6610298.74
9,-72247.94,6610348.74
9,-72247.94,6610398.74
9,-72247.94,6610448.74
9,-72247.94,6610498.74
9,-72247.94,6610548.74
9,-72247.94,6610598.74
9,-72247.94,6610648.74
9,-72247.94,6610698.74
9,-72247.94,6610748.74
9,-72247.94,6610798.74
9,-72247.94,6610848.74
9,-72247.94,6610898.74
9,-72247.94,6610948.74
9,-72247.94,6610998.74
9,-72247.94,6611048.74
9,-72247.94,6611098.74
9,-72247.94,6611148.74
9,-72247.94,6611198.74
9,-72247.94,6611248.74
9,-72247.94,6611298.74
9,-72247.94,6611348.74
9,-72247.94,6611398.74
9,-72247.94,6611448.74
9,-72247.94,6611498.74
9,-72247.94,6611548.74
9,-72247.94,6611598.74
9,-72247.94,6611648.74
9,-72247.94,6611698.74
9,-72247.94,6611748.74
9,-72247.94,6611798.74
9,-72247.94,6611848.74
9,-72247.94,6611898.74
9,-72247.94,6611948.74
9,-72247.94,6611998.74
9,-72247.94,6612048.74
9,-72247.94,6612098.74
9,-72247.94,6612148.74
9,-72247.94,6612198.74
9,-72247.94,6612248.74
9,-72247.94,6612298.74
9,-72247.94,6612348.74
9,-72247.94,6612398.74
9,-72247.94,6612448.74
9,-72247.94,6612498.74
9,-72247.94,6612548.74
9,-72247.94,6612598.74
9,-72247.94,6612648.74
9,-72247.94,6612698.74
9,-72247.94,6612748.74
9,-72247.94,6612798.74
9,-72247.94,6612848.74
9,-72247.94,6612898.74
9,-72247.94,6612948.74
9,-72247.94,6612998.74
9,-72247.94,6613048.74
9,-72247.94,6613098.74
9,-72247.94,6613148.74
9,-72247.94,6613198.74
9,-72247.94,6613248.74
9,-72247.94,6613298.74
9,-72247.94,6613348.74
9,-72247.94,6613398.74
9,-72247.94,6613448.74
9,-72247.94,6613498.74
9,-72247.94,6613548.74
9,-72247.94,6613598.74
9,-72247.94,6613648.74
9,-72247.94,6613698.74
9,-72247.94,6613748.74
9,-72247.94,6613798.74
9,-72247.94,6613848.74
9,-72247.94,6613898.74
9,-72247.94,6613948.74
9,-72247.94,6613998.74
9,-72247.94,6614048.74
9,-72247.94,6614098.74
9,-72247.94,6614148.74
9,-72247.94,6614198.74
9,-72247.94,6614248.74
9,-72247.94,6614298.74
9,-72247.94,6614348.74
9,-72247.94,6614398.74
9,-72247.94,6614448.74
9,-72247.94,6614498.74
9,-72247.94,6614548.74
9,-72247.94,6614598.74
9,-72247.94,6614648.74
9,-72247.94,6614698.74
9,-72247.94,6614748.74
9,-72247.94,6614798.74
9,-72247.94,6614848.74
9,-72247.94,6614898.74
9,-72247.94,6614948.74
9,-72247.94,6614998.74
9,-72247.94,6615048.74
9,-72247.94,6615098.74
9,-72247.94,6615148.74
9,-72247.94,6615198.74
9,-72247.94,6615248.74
9,-72247.94,6615298.74
9,-72247.94,6615348.74
9,-72247.94,6615398.74
9,-72247.94,6615448.74
9,-72247.94,6615498.74
9,-72247.94,6615548.74
9,-72247.94,6615598.74
9,-72247.94,6615648.74
9,-72247.94,6615698.74
9,-72247.94,6615748.74
9,-72247.94,6615798.74
9,-72247.94,6615848.74
9,-72247.94,6615898.74
9,-72247.94,6615948.74
9,-72247.94,6615998.74
9,-72247.94,6616048.74
9,-72247.94,6616098.74
9,-72247.94,6616148.74
9,-72247.94,6616198.74
9,-72247.94,6616248.74
9,-72247.94,6616298.74
9,-72247.94,6616348.74
9,-72247.94,6616398.74
9,-72247.94,6616448.74
9,-72247.94,6616498.74
9,-72247.94,6616548.74
9,-72247.94,6616598.74
9,-72247.94,6616648.74
9,-72247.94,6616698.74
9,-72247.94,6616748.74
9,-72247.94,6616798.74
9,-72247.94,6616848.74
9,-72247.94,6616898.74
9,-72247.94,6616948.74
9,-72247.94,6616998.74
9,-72247.94,6617048.74
9,-72247.94,6617098.74
9,-72247.94,6617148.74
9,-72247.94,6617198.74
9,-72247.94,6617248.74
9,-72247.94,6617298.74
9,-72247.94,6617348.74
9,-72247.94,6617398.74
9,-72247.94,6617448.74
9,-72247.94,6617498.74
9,-72247.94,6617548.74
9,-72247.94,6617598.74
9,-72247.94,6617648.74
9,-72247.94,6617698.74
9,-72247.94,6617748.74
9,-72247.94,6617798.74
9,-72247.94,6617848.74
9,-72247.94,6617898.74
9,-72247.94,6617948.74
9,-72247.94,6617998.74
9,-72247.94,6618048.74
9,-72247.94,6618098.74
9,-72247.94,6618148.74
9,-72247.94,6618198.74
9,-72247.94,6618248.74
9,-72247.94,6618298.74
9,-72247.94,6618348.74
9,-72247.94,6618398.74
9,-72247.94,6618448.74
9,-72247.94,6618498.74
9,-72247.94,6618548.74
9,-72247.94,6618598.74
9,-72247.94,6618648.74
9,-72247.94,6618698.74
9,-72247.94,6618748.74
9,-72247.94,6618798.74
9,-72247.94,6618848.74
9,-72247.94,6618898.74
9,-72247.94,6618948.74
9,-72247.94,6618998.74
9,-72247.94,6619048.74
9,-72247.94,6619098.74
9,-72247.94,6619148.74
9,-72247.94,6619198.74
9,-72247.94,6619248.74
9,-72247.94,6619298.74
9,-72247.94,6619348.74
9,-72247.94,6619398.74
9,-72247.94,6619448.74
9,-72247.94,6619498.74
9,-72247.94,6619548.74
9,-72247.94,6619598.74
9,-72247.94,6619648.74
9,-72247.94,6619698.74
9,-72247.94,6619748.74
9,-72247.94,6619798.74
9,-72247.94,6619848.74
9,-72247.94,6619898.74
9,-72247.94,6619948.74
9,-72247.94,6619998.74
9,-72247.94,6620048.74
9,-72247.94,6620098.74
9,-72247.94,6620148.74
9,-72247.94,6620198.74
9,-72247.94,6620248.74
9,-72247.94,6620298.74
9,-72247.94,6620348.74
9,-72247.94,6620398.74
9,-72247.94,6620448.74
9,-72247.94,6620498.74
9,-72247.94,6620548.74
9,-72247.94,6620598.74
9,-72247.94,6620648.74
9,-72247.94,6620698.74
9,-72247.94,6620748.74
9,-72247.94,6620798.74
9,-72247.94,6620848.74
9,-72247.94,6620898.74
9,-72247.94,6620948.74
9,-72247.94,6620998.74
9,-72247.94,6621048.74
9,-72247.94,6621098.74
9,-72247.94,6621148.74
9,-72247.94,6621198.74
9,-72247.94,6621248.74
9,-72247.94,6621298.74
9,-72247.94,6621348.74
9,-72247.94,6621398.74
9,-72247.94,6621448.74
9,-72247.94,6621498.74
9,-72247.94,6621548.74
9,-72247.94,6621598.74
9,-72247.94,6621648.74
9,-72247.94,6621698.74
9,-72247.94,6621748.74
9,-72247.94,6621798.74
9,-72247.94,6621848.74
9,-72247.94,6621898.74
9,-72247.94,6621948.74
9,-72247.94,6621998.74
9,-72247.94,6622048.74
9,-72247.94,6622098.74
9,-72247.94,6622148.74
9,-72247.94,6622198.74
9,-72247.94,6622248.74
9,-72247.94,6622298.74
9,-72247.94,6622348.74
9,-72247.94,6622398.74
9,-72247.94,6622448.74
9,-72247.94,6622498.74
9,-72247.94,6622548.74
9,-72247.94,6622598.74
9,-72247.94,6622648.74
9,-72247.94,6622698.74
9,-72247.94,6622748.74
9,-72247.94,6622798.74
9,-72247.94,6622848.74
9,-72247.94,6622898.74
9,-72247.94,6622948.74
9,-72247.94,6622998.74
9,-72247.94,6623048.74
9,-72247.94,6623098.74
9,-72247.94,6623148.74
9,-72247.94,6623198.74
9,-72247.94,6623248.74
9,-72247.94,6623298.74
9,-72247.94,6623348.74
10,-71747.94,6622763.74
10,-71747.94,6622713.74
10,-71747.94,6622663.74
10,-71747.94,6622613.74
10,-71747.94,6622563.74
10,-71747.94,6622513.74
10,-71747.94,6622463.74
10,-71747.94,6622413.74
10,-71747.94,6622363.74
10,-71747.94,6622313.74
10,-71747.94,6622263.74
10,-71747.94,6622213.74
10,-71747.94,6622163.74
10,-71747.94,6622113.74
10,-71747.94,6622063.74
10,-71747.94,6622013.74
10,-71747.94,6621963.74
10,-71747.94,6621913.74
10,-71747.94,6621863.74
10,-71747.94,6621813.74
10,-71747.94,6621763.74
10,-71747.94,6621713.74
10,-71747.94,6621663.74
10,-71747.94,6621613.74
10,-71747.94,6621563.74
10,-71747.94,6621513.74
10,-71747.94,6621463.74
10,-71747.94,6621413.74
10,-71747.94,6621363.74
10,-71747.94,6621313.74
10,-71747.94,6621263.74
10,-71747.94,6621213.74
10,-71747.94,6621163.74
10,-71747.94,6621113.74
10,-71747.94,6621063.74
10,-71747.94,6621013.74
10,-71747.94,6620963.74
10,-71747.94,6620913.74
10,-71747.94,6620863.74
10,-71747.94,6620813.74
10,-71747.94,6620763.74
10,-71747.94,6620713.74
10,-71747.94,6620663.74
10,-71747.94,6620613.74
10,-71747.94,6620563.74
10,-71747.94,6620513.74
10,-71747.94,6620463.74
10,-71747.94,6620413.74
10,-71747.94,6620363.74
10,-71747.94,6620313.74
10,-71747.94,6620263.74
10,-71747.94,6620213.74
10,-71747.94,6620163.74
10,-71747.94,6620113.74
10,-71747.94,6620063.74
10,-71747.94,6620013.74
10,-71747.94,6619963.74
10,-71747.94,6619913.74
10,-71747.94,6619863.74
10,-71747.94,6619813.74
10,-71747.94,6619763.74
10,-71747.94,6619713.74
10,-71747.94,6619663.74
10,-71747.94,6619613.74
10,-71747.94,6619563.74
10,-71747.94,6619513.74
10,-71747.94,6619463.74
10,-71747.94,6619413.74
10,-71747.94,6619363.74
10,-71747.94,6619313.74
10,-71747.94,6619263.74
10,-71747.94,6619213.74
10,-71747.94,6619163.74
10,-71747.94,6619113.74
10,-71747.94,6619063.74
10,-71747.94,6619013.74
10,-71747.94,6618963.74
10,-71747.94,6618913.74
10,-71747.94,6618863.74
10,-71747.94,6618813.74
10,-71747.94,6618763.74
10,-71747.94,6618713.74
10,-71747.94,6618663.74
10,-71747.94,6618613.74
10,-71747.94,6618563.74
10,-71747.94,6618513.74
10,-71747.94,6618463.74
10,-71747.94,6618413.74
10,-71747.94,6618363.74
10,-71747.94,6618313.74
10,-71747.94,6618263.74
10,-71747.94,6618213.74
10,-71747.94,6618163.74
10,-71747.94,6618113.74
10,-71747.94,6618063.74
10,-71747.94,6618013.74
10,-71747.94,6617963.74
10,-71747.94,6617913.74
10,-71747.94,6617863.74
10,-71747.94,6617813.74
10,-71747.94,6617763.74
10,-71747.94,6617713.74
10,-71747.94,6617663.74
10,-71747.94,6617613.74
10,-71747.94,6617563.74
10,-71747.94,6617513.74
10,-71747.94,6617463.74
10,-71747.94,6617413.74
10,-71747.94,6617363.74
10,-71747.94,6617313.74
10,-71747.94,6617263.74
10,-71747.94,6617213.74
10,-71747.94,6617163.74
10,-71747.94,6617113.74
10,-71747.94,6617063.74
10,-71747.94,6617013.74
10,-71747.94,6616963.74
10,-71747.94,6616913.74
10,-71747.94,6616863.74
10,-71747.94,6616813.74
10,-71747.94,6616763.74
10,-71747.94,6616713.74
10,-71747.94,6616663.74
10,-71747.94,6616613.74
10,-71747.94,6616563.74
10,-71747.94,6616513.74
10,-71747.94,6616463.74
10,-71747.94,6616413.74
10,-71747.94,6616363.74
10,-71747.94,6616313.74
10,-71747.94,6616263.74
10,-71747.94,6616213.74
10,-71747.94,6616163.74
10,-71747.94,6616113.74
10,-71747.94,6616063.74
10,-71747.94,6616013.74
10,-71747.94,6615963.74
10,-71747.94,6615913.74
10,-71747.94,6615863.74
10,-71747.94,6615813.74
10,-71747.94,6615763.74
10,-71747.94,6615713.74
10,-71747.94,6615663.74
10,-71747.94,6615613.74
10,-71747.94,6615563.74
10,-71747.94,6615513.74
10,-71747.94,6615463.74
10,-71747.94,6615413.74
10,-71747.94,6615363.74
10,-71747.94,6615313.74
10,-71747.94,6615263.74
10,-71747.94,6615213.74
10,-71747.94,6615163.74
10,-71747.94,6615113.74
10,-71747.94,6615063.74
10,-71747.94,6615013.74
10,-71747.94,6614963.74
10,-71747.94,6614913.74
10,-71747.94,6614863.74
10,-71747.94,6614813.74
10,-71747.94,6614763.74
10,-71747.94,6614713.74
10,-71747.94,6614663.74
10,-71747.94,6614613.74
10,-71747.94,6614563.74
10,-71747.94,6614513.74
10,-71747.94,6614463.74
10,-71747.94,6614413.74
10,-71747.94,6614363.74
10,-71747.94,6614313.74
10,-71747.94,6614263.74
10,-71747.94,6614213.74
10,-71747.94,6614163.74
10,-71747.94,6614113.74
10,-71747.94,6614063.74
10,-71747.94,6614013.74
10,-71747.94,6613963.74
10,-71747.94,6613913.74
10,-71747.94,6613863.74
10,-71747.94,6613813.74
10,-71747.94,6613763.74
10,-71747.94,6613713.74
10,-71747.94,6613663.74
10,-71747.94,6613613.74
10,-71747.94,6613563.74
10,-71747.94,6613513.74
10,-71747.94,6613463.74
10,-71747.94,6613413.74
10,-71747.94,6613363.74
10,-71747.94,6613313.74
10,-71747.94,6613263.74
10,-71747.94,6613213.74
10,-71747.94,6613163.74
10,-71747.94,6613113.74
10,-71747.94,6613063.74
10,-71747.94,6613013.74
10,-71747.94,6612963.74
10,-71747.94,6612913.74
10,-71747.94,6612863.74
10,-71747.94,6612813.74
10,-71747.94,6612763.74
10,-71747.94,6612713.74
10,-71747.94,6612663.74
10,-71747.94,6612613.74
10,-71747.94,6612563.74
10,-71747.94,6612513.74
10,-71747.94,6612463.74
10,-71747.94,6612413.74
10,-71747.94,6612363.74
10,-71747.94,6612313.74
10,-71747.94,6612263.74
10,-71747.94,6612213.74
10,-71747.94,6612163.74
10,-71747.94,6612113.74
10,-71747.94,6612063.74
10,-71747.94,6612013.74
10,-71747.94,6611963.74
10,-71747.94,6611913.74
10,-71747.94,6611863.74
10,-71747.94,6611813.74
10,-71747.94,6611763.74
10,-71747.94,6611713.74
10,-71747.94,6611663.74
10,-71747.94,6611613.74
10,-71747.94,6611563.74
10,-71747.94,6611513.74
10,-71747.94,6611463.74
10,-71747.94,6611413.74
10,-71747.94,6611363.74
10,-71747.94,6611313.74
10,-71747.94,6611263.74
10,-71747.94,6611213.74
10,-71747.94,6611163.74
10,-71747.94,6611113.74
10,-71747.94,6611063.74
10,-71747.94,6611013.74
10,-71747.94,6610963.74
10,-71747.94,6610913.74
10,-71747.94,6610863.74
10,-71747.94,6610813.74
10,-71747.94,6610763.74
10,-71747.94,6610713.74
10,-71747.94,6610663.74
10,-71747.94,6610613.74
10,-71747.94,6610563.74
10,-71747.94,6610513.74
10,-71747.94,6610463.74
10,-71747.94,6610413.74
10,-71747.94,6610363.74
10,-71747.94,6610313.74
10,-71747.94,6610263.74
10,-71747.94,6610213.74
10,-71747.94,6610163.74
10,-71747.94,6610113.74
10,-71747.94,6610063.74
10,-71747.94,6610013.74
10,-71747.94,6609963.74
10,-71747.94,6609913.74
10,-71747.94,6609863.74
10,-71747.94,6609813.74
10,-71747.94,6609763.74
